"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Kyrgyz Republic","KGZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","3787773945.56479","3912769287.8791","4429256009.91502","4552821220.90936","4812459356.30362","4434630008.43214","3818717157.80783","3228369274.14683","2579946186.09508","2440014495.994","2612877381.97909","2871948567.00573","2932886588.13922","3040106750.30941","3205083428.31668","3375644644.52149","3375058863.31317","3612335496.27933","3866169244.16652","3859382252.51029","3979134973.9144","4319067496.68377","4681938960.69465","4817073516.79672","4794357795.07139","5079922899.93883","5075444938.11057","5629453576.20745","5855984962.71161","6082952722.9673","6346700787.57926","6637610601.9034","",
"Cambodia","KHM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5084948751.55304","3314947308.86254","3643242084.68339","3858102491.00526","4012682038.43226","4200541049.13779","4734235799.13575","5241366891.85216","5631670884.44008","6002175104.92402","6512713850.50169","7186162900.36652","8138335730.42109","9014922681.30467","9935578323.29943","10600425244.3636","10609615490.7202","11242275198.9783","12037055707.6797","12917367180.2477","13867654629.7499","14858161721.6852","15903594933.6638","16995073300.8889","18201700723.3023","",
"Kiribati","KIR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","122452273.368609","119648042.416154","134100600.880511","162140879.515484","235595162.686403","248186357.407439","181751256.176135","173367743.995347","175204737.063725","154907278.39193","129335599.484304","125060042.476558","133611156.49205","132542267.240113","138955602.751732","129335599.484304","128266710.232368","116508928.461067","127197820.980431","122922263.972686","121853374.720749","121853374.720749","122922263.972686","123991153.224622","126128931.728495","126128931.728495","128266710.232368","130404488.73624","138955602.751732","136817824.247859","145368938.26335","143231159.759477","148655986.490905","151638508.170583","149167770.664732","156554009.173463","156476835.369473","159661056.450992","156321846.427942","157576722.409716","156120895.248578","158610338.316338","166086149.744381","173086305.455313","171878460.600625","189763115.564024","199497489.981409","200152719.092846","",
"St. Kitts and Nevis","KNA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","187794474.737908","195134380.792622","209959318.035906","227680938.332327","231201968.093526","232471673.702507","235229455.181689","256086110.51579","277979797.022436","308161046.002663","328343115.088201","358636308.91614","378286963.877782","396738025.560314","389341981.961772","405962402.165864","433576524.746145","456561068.11255","481138230.203925","509251283.599562","544000670.715865","541355383.150834","558783737.841038","616937442.159803","650975461.368319","667052584.608147","644077596.710803","670213645.366403","735192435.381441","756643162.145562","756256066.224206","805320855.455861","778193787.989264","766785071.244444","780463737.16372","775346450.522551","817726685.982988","867244758.654851","885861525.52451","906391441.886724","917001323.327526","",
"Korea, Rep.","KOR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","23618995883.4352","25244550244.321","26213668655.8927","28622806236.0031","31330336374.9836","33581013458.6323","37605204223.6525","41033630578.3172","46445403832.4967","53199139145.7717","58517673375.3668","64635516637.9628","69257418077.4197","79526599374.9464","87050510310.442","93895737335.6595","106210312431.61","119250454777.04","132099084736.878","143493466175.228","141052245512.996","151180517291.042","163675619193.105","185349648504.707","204705547544.636","220569502820.353","245326414436.608","275911911222.678","308758447867.37","330463271401.768","362885781978.632","400458799319.413","425189155243.538","454300767866.055","496124339459.596","543606435992.564","584890676184.042","619528986792.219","585633197556.184","651860239208.83","710035024103.399","742166287073.087","797327303663.042","820714650870.499","860928359316.68","894708410715.351","941019894278.935","992431541242.201","1020509644387.28","1027729851625.48","1094499338702.72","1134795395744.69","1160809420956.16","1194428840692.66","1234340056450.31","1268781059130.96","1305947523530.33","1345945672416.94","",
"Kuwait","KWT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43844942777.3901","58748043614.7941","63704125959.5255","66799057920.4466","67203277041.1724","68865432658.7579","71387322749.4766","70110196789.9512","73401577459.8744","73936694347.5227","76154795184.9267","89344806001.3957","98960267620.3768","108931455687.369","117123372644.801","124141008374.04","127219511514.306","118217328332.17","115419050942.08","126532100488.486","134916608513.608","136466852756.455","137150383810.188","137963712491.277","142857292393.58","138762386601.535","",
"Latin America & Caribbean (excluding high income)","LAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","624729227306.821","667401441675.482","707028692632.244","732947568517.285","786427446302.911","821605537772.041","858759822760.592","899141102242.2","978328983846.591","1034546799310.08","1111750297475.41","1187753418882.33","1288622064181.97","1419242179673.77","1516141050773.43","1590197472679.13","1706173450236.54","1782287852507.28","1865027403658.49","1979494923502.39","2108422886078.98","2123809408475.32","2123200679178.67","2058739713349.66","2142169201638.78","2240799468522.31","2337417175748.68","2414466458265.55","2438686076149.26","2482837136848.87","2496355959078.26","2568934586245.29","2611472533754.12","2696019134170.82","2815850361575.98","2861055561885.33","2952467551683.15","3091769545111.36","3148034034180.55","3158200560866.11","3287608321408.98","3325195872677.88","3363255183545.6","3392688161934.54","3597286414358.75","3738434566278.65","3929747917486.81","4141108138826.22","4308209660897.08","4241824454961.24","4481072174864.07","4672053231569.38","4815069222843.6","4948158408243.34","5012256992483.86","4995342385873.16","4974210664113.72","5055266843088.35","",
"Lao PDR","LAO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","1516865496.45084","1593770030.2609","1671627820.11139","1647793878.0009","1614669908.16358","1843801847.5978","1967420993.30949","2051952488.37673","2166038128.19252","2294106357.55325","2481282920.37532","2655748233.09473","2839747068.00933","3034897078.44882","3155309900.49614","3385848708.09639","3582186704.57195","3788213052.16281","4012427672.83985","4255861752.18768","4526436482.44702","4848156050.11908","5266031526.29351","5666082925.92663","6109448405.32914","6567765473.09865","7127792629.58294","7700771122.88344","8318842593.38626","8986537875.29121","9670589852.94697","10373602257.4925","11102149874.6903","11867393084.3947","",
"Lebanon","LBN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11572724009.7998","6659973259.70255","8427074626.86567","12594042171.675","14664294362.3881","16243003871.3101","17559538639.602","18691929153.9635","20801488262.6202","21020937030.3814","21791506518.6733","21676973708.7894","21967850866.932","22811343687.7612","23592210159.801","24353553965.3731","25886311965.0415","26597769824.2123","27050313320.796","29577064026.0033","32312600017.3798","35561463072.8358","38419626605.3731","38772202673.4992","39857674714.6932","40914960465.34","41720605029.9171","41822123314.1625","42550138575.9867","43200771504.0796","",
"Liberia","LBR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1749841725.75929","1800941880.67289","1868711652.88445","1305386047.41229","1339585173.56869","1410331507.46203","1523777251.70187","1669073677.23425","1788340491.35975","1883132183.29988","1998000000","2161851301.49241","2334665710.09338","2537875668.74673","2555669829.48595","2555669829.48595","2514789741.8834","2576870497.6872","",
"Libya","LBY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46322057225.7385","48026344512.6129","47179698570.1011","46727316322.5252","52809344317.7121","55165501857.1698","61714049045.1692","65725799949.0192","69900911108.9382","71765417108.4958","71198368527.333","74773444900.5368","28357141373.22","63275999127.2361","54670463262.268","41549552060.4744","37867414401.9124","36808842612.8967","46627921659.646","",
"St. Lucia","LCA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","375163671.254788","413959299.498306","429519840.002074","420722634.927063","447087483.508084","456445455.926127","478762820.480948","513127632.833993","555732607.866347","634606693.054179","660975507.598944","751106776.433893","819873370.128015","901382370.573699","906154721.347935","976332535.797265","982333942.2438","999370835.659346","1016428212.41897","1046345672.69494","1040503438.90134","1105703843.41347","1135659325.89689","1136031397.30733","1099031266.05933","1102887383.60282","1150713943.68933","1234111708.40627","1229367893.93883","1306445522.84066","1324356244.24928","1394698181.49303","1379752509.48689","1382054666.66667","1430651613.85866","1421648287.9903","1402836982.22041","1452818987.53475","1439236908.8133","1487669434.49545","1544463474.59818","",
"Latin America & Caribbean","LCN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","810644651635.819","863763119943.271","905144512984.64","928569661481.705","997271295533.293","1049064014595.31","1092160688706.24","1140176522033.1","1230438804267.7","1307353696923.14","1393553038831.69","1486228433519.47","1592538085861.54","1729407035789.22","1839439592178.19","1907993773003.75","2025766837537.84","2123808000566.94","2207138533344.12","2353141407790.47","2494798249853.46","2504183976076.8","2493282797983.97","2430328693298.11","2522907195811.73","2614953958404.51","2732467564955.02","2824271294706.28","2853334823040.42","2892145372271.4","2902075386185.1","3002708291185.57","3077582500098.62","3192855031120.75","3339214080827.82","3390099141183.29","3509341604612.84","3689380530439.21","3771586529438.14","3776615181853.96","3915759172385.45","3950187332636.81","3961651546813.78","4023360041026.41","4278532316587.47","4460257983474.21","4695157401850.63","4954057310547.59","5148191065674.58","5051629433357.8","5347330835424.51","5582367031451.42","5738161311012.74","5896472359597.25","5956036483171.1","5961021031374.93","5935150645141.91","6034653286862.45","",
"Least developed countries: UN classification","LDC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","209356037684.493","214886012143.707","217946618339.731","222391441288.171","227758295011.978","231868292499.556","239742878409.345","249239379700.831","255625827128.552","261514223830.886","262568266525.013","267018438372.794","267648273622.214","264796922477.647","266796873299.342","282865463155.83","299951250475.982","314394432764.913","326842252883.284","340179991026.588","354539901153.702","373264026969.649","393061138833.137","414196412992.39","442833025361.008","479667001542.315","516619558993.375","560455091209.67","600544910441.62","628080110308.546","667272769017.931","693963895589.976","735787622146.262","777716717460.709","820459964396.295","855444544147.259","887235568988.556","930507821924.018","",
"Low income","LIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","169709823767.141","171186471453.361","173885666229.276","178423200229.497","184363526390.103","189357562727.039","197031689798.887","199921550028.8","202073191777.596","203427217443.084","195960758066.95","195113054689.014","197148608732.978","204830463213.674","215700265329.123","222975645077.822","230444680726.901","237577129465.956","242734088916.61","253719798109.452","259646116207.821","267388397334.835","281996684829.357","298724436703.162","312994291172.082","331827720900.349","348047490583.533","366346932228.355","392927956726.571","409527360435.479","435644870310.437","460263274783.249","486920544279.246","503610605279.105","519793923606.821","546364857398.003","",
"Liechtenstein","LIE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5082366478.08994","","","","","","","","",
"Sri Lanka","LKA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","5924493033.6224","6150691336.3611","6305488774.10681","6551808521.19243","6718024859.08101","7055524282.44819","7509831213.94651","7945483594.4363","8558622234.66535","8887840752.74573","9003996423.69223","8967036826.48143","9599876387.93644","9969071394.40806","10579799952.4149","10932647568.4393","11490277126.3111","12139918648.8814","12917305250.2374","13672454340.2706","14451719261.935","15050236593.7356","15774753624.4919","16579131431.3762","17407989584.1069","18166202737.7482","18479680674.3397","18936624973.3944","19372035059.1412","20611844393.7849","21559986606.7599","22508624131.3587","24061733433.5711","25409170950.2098","26806697009.2292","27825342704.3855","29607667121.8641","30998760577.3696","32331874829.8538","34271798040.9412","33742158886.2994","35079926055.4816","37163768055.402","39187357999.1951","41633334150.8608","44825899741.2981","47872638202.9726","50721102373.424","52516077578.7272","56725749222.0435","61493396998.5274","67116705113.2119","69395808982.6899","72838327289.643","76485840044.2569","79903861971.5263","82547720663.5093","",
"Lower middle income","LMC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","518817530380.844","537828388574.718","556820494241.096","584476097348.406","620643685097.797","631931754293.783","639331519599.266","650520571315.457","681118201159.064","734412883135.775","795469047438.433","835685180751.812","854531654338.424","897728166392.27","946548172203.848","986100935961.134","1043517558436.57","1112698964752.26","1158122303748.3","1181086071454.83","1248410806451.75","1282523271027.71","1309822751130.13","1347414233139.46","1392885452707.19","1442659904715.11","1500698487347.65","1559926059879.59","1653467526751.79","1731656370172.54","1794552928558.64","1815977460392.71","1863254357723.89","1890196432548.05","1940708341560.61","2034610754590.76","2155649144151.91","2240181174735.82","2251043013091.64","2352159447575.06","2455674996347.18","2564619886665.32","2688032405946.8","2854389197479.82","3054168375220.55","3270131892095.36","3511860286797.97","3785814869796.11","3973765298591.14","4176277335874.16","4486999779580.24","4735410279270.31","4982400261355.04","5261877036670.37","5559614586293.11","5873759017466.13","6176228396043.97","6505268884457.72","",
"Low & middle income","LMY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2087230439674.8","2129299762887.42","2222191105543.61","2345599165037.98","2519809878294.69","2652846625994.62","2780048753178.09","2883708965943.92","3079153648763.86","3312593590603.42","3590428549312.53","3823030518547.4","4081170051014.81","4396047407163.85","4664669439830.34","4862653982275.65","5214043572423.55","5425144695179.61","5602035521825.9","5815760143996.61","6044569813701.27","6165172250935.06","6337298856453.83","6397866693231.22","6683528784100.98","6999426308270.26","7281014100779.65","7622927141159.73","7922628907149.79","8169138672054.54","8350856541955.48","8426452879765.21","8470189970713.68","8683606234170.59","8879086107680.61","9213021473387.8","9655831109348.9","10112813020130.9","10305740217177","10652086641338.3","11261676447814.6","11670916897434","12219646328928.7","12869980958934.1","13858576239074.8","14834635124414.9","16017622265222","17394030957395.6","18383381609048.2","18845438703076.8","20251031074492","21492796147256.7","22624111682750","23794411346630.3","24878926451862.9","25846362651547.8","26929655259583.6","28247383344785.9","",
"Lesotho","LSO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","216809175.730826","220852222.759475","254712875.484017","281750825.502435","304998418.931497","311568406.860218","310304930.325653","344165595.219251","342902094.346576","348208630.078844","355789379.764726","373983444.296255","373225348.640273","471775058.049578","523576379.061134","452822897.862065","502855884.729868","612523900.453622","724719136.965728","745691920.15745","725224323.139419","730262007.926574","762811274.544702","777961967.795104","821021367.836545","842452072.590054","881919739.36745","888355356.584365","964770965.489046","1020681800.91087","1082386846.96767","1157792485.1038","1238332758.89296","1281795344.08416","1358445085.61835","1403150678.99261","1481685516.75893","1536561276.65054","1560188301.23285","1567615185.37987","1628368842.50172","1686364541.37221","1698571053.31357","1776022102.82015","1806079037.3323","1868679957.09246","1947726893.05604","2041859819.40147","2179471649.64163","2226424186.11593","2361613522.46014","2524596361.14613","2676023464.64549","2725363040.48782","2810441002.48016","2888196341.5871","2980011718.65476","2911879739.43257","",
"Late-demographic dividend","LTE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1034202832229.02","1029976857265.81","1062691481047.54","1101788948924.44","1174296596183.33","1246926311867.7","1327984879797.16","1363344920752.34","1456627237019.21","1600830171696.61","1759546142778.15","1909669107357.24","2067203267756.15","2267674765748.47","2413404788993.76","2528424027344.57","2708434803353.58","2881036905387.93","3037130182183.58","3264063221308.89","3535273792318.27","3530361805397.3","3590500643502.53","3611197326026.84","3871125400645.47","4152755770953.56","4400409207700.24","4660426322477.68","4870385016663.93","5086243748700.58","5096872287398.57","5119170137152.63","5082066831430.66","5252750535955.36","5430120415129.47","5703127877458.22","5952358497298.93","6250181754319.93","6380150418174.79","6643525340103.93","7089913818225.34","7424499173558.58","7836114332656.47","8332809827644.23","8987840317957","9631982066298.76","10474224000056.3","11481039905957.4","12229497292347.9","12553738394421.5","13513137975049.5","14440018579408.2","15215587414092.3","16007480568419.3","16742512723533.2","17380662600911","18023633635078.1","18886972008872.5","",
"Lithuania","LTU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19315603344.6289","20310348886.6269","21994732573.5165","23637117966.243","23368921086.7508","24264340357.1111","25847450471.085","27594931858.1505","30503041625.9376","32501016178.3459","35012502275.965","37605683774.4175","41775008781.7614","42872888580.5938","36521628847.8295","37120517693.8622","39363759100.2663","40870192057.6716","42300068778.4613","43796470015.265","44687574443.1892","45735444769.2075","47486625803.5491","",
"Luxembourg","LUX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","8504063017.13304","8829767195.35142","8949735270.63142","9257526380.66555","9985707558.64393","9912319238.15026","10021939984.2351","10043660616.0983","10463874563.2557","11507421908.8175","12026066098.5417","12346829649.5882","13161497303.9828","14255570044.7156","14856081310.7072","13879833077.9928","14231594121.2261","14454998303.395","15044035418.1097","15396909640.0985","15526379547.476","15440836958.4821","15615518611.081","16082278502.7553","17077279261.346","17554026770.2875","19306609310.5888","20069409192.2146","21767940116.2612","23900776308.0084","25172281398.4933","27348221249.0549","27845863937.758","29015570718.3576","30124232789.131","30555672134.7507","30979915749.8571","32748781294.1936","34728330983.336","37673641715.0206","40777874110.4867","41810359657.136","43407293716.2571","44114523131.6617","45708017660.4699","47158078345.0882","49600152813.8211","53744023972.4248","53056323195.6279","50743806576.0564","53212476812.2957","54563666562.4044","54371319074.1956","56358248456.4083","59611199149.6447","61317077715.6898","63207264513.4942","64659730352.9251","",
"Latvia","LVA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12774500345.4176","13075853264.0755","14249297305.6058","15178603564.9892","15576124267.8414","16418303264.3689","17479140765.3536","18720689361.2743","20298972875.2022","21991003259.1325","24343389028.1111","27237668361.0711","29955788645.9514","28893063840.1165","24731973839.1568","23757368290.0955","25273331011.2335","26293015995.5129","26931897162.4272","27432357431.7187","28247565848.6187","28871503534.3929","30184965729.4402","",
"Macao SAR, China","MAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","4132299800.47505","4546437358.57541","4931056601.36437","4967183494.73057","5299639028.07369","6057158301.9011","6530332490.62428","6858470419.63827","7405660682.57514","7676700497.19572","8697681749.47421","9148739230.30735","9537852306.17356","9852156278.45952","9810918751.39761","9783515181.06374","9336246618.31534","9116048797.52964","9639976865.71363","9918418287.75558","10805818148.9532","12065060668.7005","15293130762.5317","16525674626.9376","18725978661.6875","21431442402.9457","22158738446.4692","22451454397.1095","28123640998.7253","34218688481.4739","37379527307.8944","41566105562.7928","41066849519.3467","32198666456.0589","31920753720.2613","34824298574.4152","",
"St. Martin (French part)","MAF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","11947014184.2009","13145161283.9847","14445446369.6065","15653398481.5429","16391215216.3929","17308614101.4968","17730466108.6526","18361548509.4074","19389069934.5818","20854538798.9137","23109494479.5687","24509737499.8931","25056957435.6219","26258134655.157","27214499196.1996","26740032111.0679","29135236266.2304","29539216588.5393","31435157625.4702","33323672523.7555","36413145449.7067","36294801242.8977","40604894538.531","41760592095.0181","43185385081.897","46301680542.2391","45330392242.2896","44994679123.3821","49758715929.222","47069034480.2997","52892827880.8586","52067328269.9329","55836249260.847","56440024805.3577","57519650790.1246","61730070507.7354","63656943581.251","67451637210.908","70687304633.4949","73014076004.5985","78544623310.6445","81318500633.8362","86135221236.4504","89790590993.4885","93216746661.5977","98106615021.8513","101059586129.684","105643067055.469","108463202314.752","113383503344.942","114660176026.022","119346918537.72","",
"Monaco","MCO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","2012801424.91301","2118031891.57715","2216484571.66123","2361747595.70955","2467426614.61261","2443427498.22816","2551222449.00997","2641873405.6174","2746321226.02519","2843381846.15252","2891305836.84082","2917974616.46841","2988951123.82566","3024668293.17207","3069569966.85538","3122019699.1778","3198583007.65771","3278054174.92082","3428798822.51809","3571562323.88109","3665974937.16208","3703189295.30754","3753798549.55269","3719491953.87946","3801901892.96058","3882393955.9634","3925516801.58225","4013340433.55028","4153938405.36965","4291040916.33365","4458830512.40998","4556377719.14241","4603148729.55828","4653209637.83115","4768166517.72413","4858543046.35761","5140529801.3245","5882251655.62914","5925298013.24503","5254701986.75497","5362649006.62252","5741986754.96689","5798543046.35761","6353509933.77483","6809668874.17219","7146225165.56292","7375894039.7351","","",
"Moldova","MDA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3994597528.99856","3759832629.01354","3821759496.30722","3571732651.50415","3451427607.82648","3524173901.54317","3739148519.43694","4030802095.98931","4296835030.54075","4614800815.93701","4960910881.53213","5199034597.33391","5355005645.59355","5772696091.31765","5426334310.87913","5811604051.96737","6206793144.22054","6163345582.70734","6742700073.59761","7066349660.23491","7038084252.44231","7354798041.3823","7685763945.87477","",
"Madagascar","MDG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3651568049.64216","3726375268.63736","3811003848.33107","3775584316.6825","3925192556.84327","3907440721.85032","3988111883.32035","4208597265.39408","4495993370.4132","4663299272.37588","4909356186.80499","5102262712.08589","5037330218.25147","4905428818.09139","5003874857.50605","5066858211.73784","4911363508.33335","5027468159.29592","4893646711.95061","5375898481.85328","5419215903.00879","4893617620.98775","4805033640.52864","4848380152.64701","4931029463.22785","4988026106.75789","5085746813.92281","5145661260.66408","5320789571.26692","5537818872.77088","5711154233.15068","5350806992.567","5414275712.05954","5527789241.14197","5523830887.64384","5618410647.91236","5739145519.79672","5951120435.23127","6185138512.86326","6473311272.40879","6781445103.03066","7189540561.32302","6278353422.6091","6892683532.63525","7255032154.37267","7588974026.87796","7970138367.75655","8467521105.2625","9071129493.65325","8707027002.4923","8729936135.74487","8856903643.14915","9125047117.67409","9330835548.94675","9640232448.08499","9940681351.04808","10356200860.8807","10788136744.3288","",
"Maldives","MDV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1168947333.3624","1260810777.05745","1366692920.09136","1469122222.37261","1559850154.51839","1619839033.86103","1555958505.24055","1669051580.27634","1898547004.09401","2013100660.81844","1748799599.44967","2205437293.20646","2375561798.74616","2600891737.91487","2412877397.49706","2588176054.6875","2809898200.59291","2880634126.68671","3090375228.51505","3316887568.61166","3412565430.83556","3661313682.88582","3914372496.74833","",
"Middle East & North Africa","MEA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","449412378527.108","501459540659.062","598171006460.799","668451678419.411","777083603968.481","868925109160.165","955301549653.304","932232942083.604","1074035782571.13","1109323890539.54","1056459407158.5","1105271802099.82","1094282678087.5","1110206165614.05","1088527074950.56","1059959701991.4","1047406227470.13","1040927240124.97","1050872506557.71","1052795131621.09","1085010633709.46","1115624253558.13","1262055002776.34","1315233309816.52","1377491591468.17","1416733632981.05","1454621180775.84","1497706689356.22","1569171466715","1622166314085.2","1697223490357.28","1728032095065.14","1828131859120.42","1850453749913.43","1880933985204.28","1983500993167.69","2143072154750.52","2251647687458.44","2386609089092.34","2509351712369.82","2621112983675.96","2635932030675.61","2767867932129.79","2868934332445.67","2980658379965.5","3059989786035.18","3147977031179.43","3229016317176.5","3384830142722.31","3438098658930.03","",
"Mexico","MEX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","147593304899.903","154972970148.49","162201552099.831","175351048523.533","196227433882.394","210159581679.917","222971202539.928","236025998947.343","258267386911.913","267096567520.373","284464479176.938","295167363283.641","319456116855.129","344568945103.704","364474097749.844","385411257804.828","402436584808.525","416081759447.639","453349962679.757","497316613380.406","543235109451.549","589549198137.708","586478778503.067","566031654495.705","585337942177.667","598143340046.776","579726773526.628","589712215374","597279762230.827","621801138598.965","653984125355.572","681547952926.111","705682263950.409","719380656483.057","754925835085.175","707431708271.841","755347887959.663","807065442037.969","848741697521.207","872112260583.456","915216005402.792","911514962239.03","911151773828.818","924330515307.736","960569732547.578","982737828708.375","1026912659604.72","1050443805732.82","1062456519192.32","1006297786022.87","1057801295584.05","1096548640919.65","1136488480758.67","1151877579920.19","1184180145123.71","1223115888816.33","1258560069643.2","1284253191330.19","",
"Marshall Islands","MHL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","71198329.5137433","74638083.4090583","86212960.0892302","89545975.4388063","83942821.7051441","104544488.15575","114333776.618818","123239287.957134","121154561.302447","124396955.964827","124506286.893409","133397032.920752","141409186.589029","149720816.831781","162017728.489782","145325149.94131","135957969.032406","132091035.52954","128924608.955679","136519163.561693","143841179.832335","147603854.460007","147854977.458852","148030245.081476","152345998.953014","154534759.0583","160180179.903528","157545417.237007","154968025.129917","164969100","166959486.461674","172732723.052274","177673015.764298","176328132.630446","175685334.397765","179041793.905222","185487298.48581","",
"Middle income","MIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2005889314868.18","2049169455033.66","2135561203372.77","2256089029715.91","2428718889641.95","2559005193732.52","2682312668490.89","2784124461710.48","2975392884762.34","3202767073004.99","3474813517229.64","3701844651678.02","3956134913282.84","4266661468959.54","4529203938634.76","4726108484832.78","5073739385554.16","5282247483060.81","5458156371943.27","5667125685543.96","5891325640038.59","6007891436996.92","6177937929537.69","6237095182245.91","6519405712729.78","6830380993845.54","7106180092346.24","7442954064255.18","7735395593738.99","7978915174907.37","8158025776070.11","8232228566007.15","8281270795049.06","8494247767607.85","8687224006736.7","9013744257776.02","9446213965374.01","9895455864848.69","10081846870952.9","10421123823019.3","11023740204688.7","11422717437660.7","11964260206350.4","12605715263713.9","13578610730273.7","14537381551169.8","15704071877366","17059789459772.8","18032187224896.1","18478009943883.3","19856773794969.2","21080175567878.2","22186260334663.2","23332306850522.3","24391387557708.1","25341623624006.3","26407619148815.8","27698912662804.1","",
"Macedonia, FYR","MKD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7693258824.17647","7218525697.26266","6744615144.44054","6240841539.58599","6131117175.09756","6062771912.46579","6134622059.71762","6222959472.741","6433216821.18544","6712355895.37061","7017710078.96866","6802458901.68212","6904064881.54553","7057514742.02549","7387414384.86513","7736376122.17433","8133795710.16142","8660335906.47652","9134229607.6711","9101472903.22735","9407168702.4313","9627285730.14823","9583392749.46174","9863680783.27402","10221697015.4563","10615805818.6144","10918190832.9895","10944451376.2916","",
"Mali","MLI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","1944068679.30504","2016162720.4351","2020820044.61598","2144836858.6076","2199937632.21704","2328502348.91457","2294619943.28721","2259539194.64372","2522211736.30104","2865823701.8849","3047764737.91777","3003161422.32356","3315360389.90145","3171943208.35413","3219801623.77551","2982230716.74933","3036533373.70055","3027818184.15639","3642060605.84473","3740127490.2144","3734922568.38203","4010922927.40697","4178474744.85538","4073912797.44007","4552402157.86377","4405875697.20066","4545637483.9988","4717459583.09197","4760908442.4543","5096827925.44063","5342954986.49485","5747505780.22185","6075167846.2737","6071472019.62681","7005036095.98509","7222634110.29424","7881269147.98058","8004216841.12223","8527273414.25","8924830836.57373","9236630227.00142","9677529938.79202","10130347922.7255","10678749467.4697","11024767958.1827","10932581178.5301","11184422457.8225","11972181170.8491","12686032241.3252","13421822110.6944","14146600518.5282","",
